Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Ownership,Emergency Services,Hospital overall rating,Mortality national comparison,Safety of care national comparison,Readmission national comparison,Patient experience national comparison,Effectiveness of care national comparison,Timeliness of care national comparison,Efficient use of medical imaging national comparison,MORT_30_AMI_Score,MORT_30_CABG_Score,MORT_30_COPD_Score,MORT_30_HF_Score,MORT_30_PN_Score,MORT_30_STK_Score,rating_group,READM_30_AMI_Score,READM_30_CABG_Score,READM_30_COPD_Score,READM_30_HF_Score,READM_30_HIP_KNEE_Score,READM_30_HOSP_WIDE_Score,READM_30_PN_Score,READM_30_STK_Score,TIME_OP_21_Score,TIME_OP_5_Score,EFF_EDV_Score,EFF_ED_1b_Score,EFF_ED_2b_Score,EFF_IMM_2_Score,EFF_IMM_3_OP_27_FAC_ADHPCT_Score,EFF_OP_18b_Score,EFF_OP_20_Score,EFF_OP_22_Score,EFF_OP_29_Score,EFF_OP_30_Score,EFF_OP_4_Score,EFF_PC_01_Score,EFF_STK_1_Score,EFF_STK_10_Score,EFF_STK_2_Score,EFF_STK_4_Score,EFF_STK_5_Score,EFF_STK_6_Score,EFF_VTE_1_Score,EFF_VTE_2_Score,EFF_VTE_3_Score,EFF_VTE_5_Score,EFF_VTE_6_Score,EXP_H_CLEAN_STAR_RATING_Score,EXP_H_COMP_1_STAR_RATING_Score,EXP_H_COMP_2_STAR_RATING_Score,EXP_H_COMP_3_STAR_RATING_Score,EXP_H_COMP_4_STAR_RATING_Score,EXP_H_COMP_5_STAR_RATING_Score,EXP_H_COMP_6_STAR_RATING_Score,EXP_H_COMP_7_STAR_RATING_Score,EXP_H_HSP_RATING_STAR_RATING_Score,EXP_H_QUIET_STAR_RATING_Score,EXP_H_RECMND_STAR_RATING_Score,EXP_H_STAR_RATING_Score,SAFETY_COMP_HIP_KNEE_Score,SAFETY_PSI_12_POSTOP_PULMEMB_DVT_Score,SAFETY_PSI_13_POST_SEPSIS_Score,SAFETY_PSI_14_POSTOP_DEHIS_Score,SAFETY_PSI_15_ACC_LAC_Score,SAFETY_PSI_3_ULCER_Score,SAFETY_PSI_4_SURG_COMP_Score,SAFETY_PSI_6_IAT_PTX_Score,SAFETY_PSI_7_CVCBI_Score,SAFETY_PSI_90_SAFETY_Score,SAFETY_HAI_1_SIR_Score,SAFETY_HAI_1a_SIR_Score,SAFETY_HAI_2_SIR_Score,SAFETY_HAI_2a_SIR_Score,SAFETY_HAI_3_SIR_Score,SAFETY_HAI_4_SIR_Score,SAFETY_HAI_5_SIR_Score,SAFETY_HAI_6_SIR_Score,MED_OP_10_Score,MED_OP_11_Score,MED_OP_13_Score,MED_OP_14_Score,MED_OP_8_Score,MED_OP_9_Score
180088,NORTON HOSPITAL/NORTON MEDICAL PAVILIONS/KOSAIR CH,200 EAST CHESTNUT STREET,LOUISVILLE,KY,40202,JEFFERSON,5026298000,Voluntary,Yes,3,2,1,0,0,0,1,1,-13.3,-4.0,-7.8,-10.5,-16.7,-14.4,1.0,17.0,16.1,21.5,21.1,4.7,16.0,17.2,12.9,-21.0,-5.0,-3.0,-289.0,-113.0,87.0,80.0,-178.0,-32.0,-3.0,62.0,97.0,95.0,-4.0,98.0,99.0,99.0,76.0,97.0,96.0,86.0,96.0,90.0,65.0,-5.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.7,-6.25,-7.96,-3.03,-1.1,-0.35,-144.68,-0.29,-0.32,-0.86,-0.733,-0.748,-0.694,-0.773,-1.529,-1.59,-1.935,-1.043,-8.1,-0.5,-6.2,-3.0,-39.8,-7.6
180092,CLARK REGIONAL MEDICAL CENTER,175 HOSPITAL DRIVE,WINCHESTER,KY,40391,CLARK,8597378559,Others,Yes,4,1,1,2,1,2,2,1,-12.8,-3.3313706563706598,-9.6,-13.8,-13.3,-15.8,2.0,17.0,14.407609756097571,19.1,19.7,4.5,14.6,17.0,12.8,-17.0,-2.0,-1.0,-232.0,-32.0,99.0,97.0,-128.0,-19.0,-0.0,89.0,93.0,99.0,-0.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,100.0,100.0,100.0,93.2234753550543,92.86359447004608,-2.0308692120227456,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,-3.0,-4.04,-9.58,-2.27,-1.31,-0.33,-136.7713924050633,-0.38,-0.16,-0.78,-0.5400385448245985,-0.5291246169560778,-0.0,-0.0,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.0,-6.0,-8.2,-4.1,-2.9644051130776847,-50.0,-13.3
180093,BAPTIST HEALTH MADISONVILLE,900 HOSPITAL DRIVE,MADISONVILLE,KY,42431,HOPKINS,2708255100,Voluntary,Yes,3,0,2,2,1,0,1,1,-13.4,-2.9,-9.5,-14.8,-20.3,-18.8,1.0,16.1,14.6,21.9,22.4,4.8,15.0,17.4,13.5,-81.0,-8.25520523497918,-1.0,-292.0,-112.0,98.0,97.0,-190.0,-37.0,-4.0,58.0,87.0,96.12303980699639,-0.0,69.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,75.0,90.0,92.0,89.0,80.0,-2.0308692120227456,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,-2.8,-4.27,-6.57,-2.09,-1.49,-0.15,-130.72,-0.35,-0.12,-0.78,-1.028,-0.497,-0.462,-0.475,-0.452,-0.8711765402843596,-0.802,-0.83,-8.0,-1.1,-4.1,-2.1,-39.1,-9.144957331264559
180095,CRITTENDEN HEALTH SYSTEM,520 WEST GUM STREET,MARION,KY,42064,CRITTENDEN,2709655281,Others,Yes,3,1,1,1,1,0,2,1,-14.054091300602925,-3.3313706563706598,-8.2,-13.0,-18.9,-15.0,1.0,16.89357410881801,14.407609756097571,19.8,22.9,4.615622423742788,15.7,16.6,12.585075233834889,-65.0,-7.0,-0.0,-155.0,-35.0,95.0,81.0,-78.0,-15.0,-1.0,46.0,59.0,100.0,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,75.0,71.0,93.2234753550543,92.86359447004608,-2.0308692120227456,2.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,-3.0429044269755976,-4.83,-10.254040976460342,-2.318955047318607,-1.23,-0.4,-136.7713924050633,-0.4,-0.17,-0.82,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.0,-0.0,-0.0,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-4.7
180101,GEORGETOWN COMMUNITY HOSPITAL,1140 LEXINGTON ROAD,GEORGETOWN,KY,40324,SCOTT,5028681100,Others,Yes,3,1,0,1,1,2,2,1,-14.054091300602925,-3.3313706563706598,-8.1,-11.9,-18.2,-14.5,1.0,16.89357410881801,14.407609756097571,20.6,22.3,4.615622423742788,15.1,16.4,12.585075233834889,-30.0,-5.0,-1.0,-211.0,-62.0,97.0,86.0,-114.0,-20.0,-2.0,99.0,96.0,99.0,-3.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,88.0,100.0,100.0,93.2234753550543,92.86359447004608,-2.0308692120227456,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,-3.0429044269755976,-5.21,-9.68,-2.25,-2.16,-1.07,-136.7713924050633,-0.39,-0.16,-1.1,-0.5400385448245985,-0.5291246169560778,-0.0,-0.0,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.519,-3.4,-0.6,-3.3,-2.9644051130776847,-39.964766483516584,-6.7
180102,LOURDES HOSPITAL,1530 LONE OAK ROAD,PADUCAH,KY,42003,MCCRACKEN,2704442444,Voluntary,Yes,2,0,0,2,1,1,2,1,-15.6,-6.9,-8.3,-15.1,-16.6,-16.4,0.0,15.6,16.9,19.5,20.9,5.0,15.1,15.3,12.2,-58.0,-3.0,-1.0,-217.0,-75.0,87.0,92.0,-135.0,-24.0,-1.0,100.0,100.0,100.0,-4.0,96.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,94.0,89.0,97.0,94.0,100.0,-0.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,-3.5,-4.78,-6.83,-2.66,-2.58,-0.37,-138.73,-0.55,-0.19,-1.14,-0.45,-0.308,-0.902,-1.488,-0.947,-0.8711765402843596,-0.0,-1.007,-8.4,-5.6,-5.7,-2.0,-45.0,-13.0
180103,BAPTIST HEALTH LEXINGTON,1740 NICHOLASVILLE ROAD,LEXINGTON,KY,40503,FAYETTE,8592606104,Voluntary,Yes,4,1,2,2,2,1,0,1,-16.3,-2.6,-8.8,-12.8,-14.2,-14.9,2.0,17.3,14.2,18.7,19.9,3.9,13.7,16.2,12.7,-48.0,-8.25520523497918,-1.0,-338.0,-135.0,97.0,98.0,-218.0,-17.0,-2.0,72.82085456683653,80.30669895076674,96.12303980699639,-3.0,98.0,99.0,99.0,100.0,98.0,99.0,94.0,97.0,100.0,100.0,-2.0308692120227456,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,-2.0,-2.88,-11.17,-1.79,-1.71,-0.11,-151.02,-0.52,-0.08,-0.81,-0.368,-0.524,-0.45,-0.674,-1.079,-0.0,-0.482,-1.161,-6.4,-2.5,-2.6,-2.4,-30.9,-8.9
180104,BAPTIST HEALTH PADUCAH,2501 KENTUCKY AVENUE,PADUCAH,KY,42003,MCCRACKEN,2705752100,Voluntary,Yes,3,0,2,1,2,1,1,1,-15.2,-2.8,-11.6,-14.9,-16.5,-17.0,1.0,16.5,13.7,18.9,21.6,5.1,15.9,16.5,12.8,-63.0,-8.25520523497918,-1.0,-303.0,-95.0,99.0,98.0,-186.0,-22.0,-3.0,81.0,85.0,96.12303980699639,-10.0,96.0,99.0,100.0,100.0,94.0,98.0,91.0,94.0,89.0,100.0,-2.0308692120227456,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,-2.8,-2.52,-5.61,-2.99,-1.31,-0.11,-154.4,-0.47,-0.1,-0.65,-1.017,-1.042,-0.952,-1.719,-1.178,-0.8711765402843596,-1.951,-0.696,-9.6,-6.1,-5.0,-4.0,-42.9,-8.3
180105,MONROE COUNTY MEDICAL CENTER,529 CAPP HARLAN ROAD,TOMPKINSVILLE,KY,42167,MONROE,2704879231,Voluntary,Yes,2,1,1,0,1,1,2,1,-14.054091300602925,-3.3313706563706598,-7.7,-12.7,-16.9,-15.8,0.0,16.89357410881801,14.407609756097571,25.9,22.2,4.615622423742788,18.0,20.9,12.5,-49.0,-6.0,-0.0,-137.0,-31.0,87.0,90.0,-81.0,-22.0,-0.0,72.82085456683653,80.30669895076674,97.0,-2.4202467035304127,96.0,71.0,82.0,89.59142212189616,94.0,26.0,95.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,4.0,3.0,5.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.38,-0.33,-136.7713924050633,-0.4,-0.17,-0.87,-0.0,-0.5291246169560778,-0.0,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.435,-12.1,-10.0,-0.9,-2.9644051130776847,-39.964766483516584,-17.4
180106,THE MEDICAL CENTER AT ALBANY,723 BURKESVILLE ROAD,ALBANY,KY,42602,CLINTON,6063876421,Voluntary,Yes,3,1,1,1,2,1,2,1,-14.054091300602925,-3.3313706563706598,-8.9,-16.2,-20.7,-14.889759999999963,1.0,16.89357410881801,14.407609756097571,21.7,23.3,4.615622423742788,16.0,18.0,12.585075233834889,-41.0,-7.0,-0.0,-198.0,-64.0,100.0,82.0,-102.0,-15.0,-3.0,96.0,80.30669895076674,97.0,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,90.0,75.0,93.2234753550543,92.86359447004608,-2.0308692120227456,5.0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,5.0,4.0,4.0,-3.0429044269755976,-5.02,-10.254040976460342,-2.318955047318607,-1.33,-0.39,-136.7713924050633,-0.4,-0.17,-0.85,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.0,-17.7,-33.3,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-13.9
180115,ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CT,145 NEWCOMB AVENUE,MOUNT VERNON,KY,40456,ROCKCASTLE,6062562195,Voluntary,Yes,3,1,1,0,2,0,2,1,-14.054091300602925,-3.3313706563706598,-8.7,-13.0,-16.1,-15.1,1.0,16.89357410881801,14.407609756097571,21.4,24.1,4.615622423742788,16.5,20.0,12.585075233834889,-42.0,-7.0,-0.0,-222.0,-52.0,86.0,88.0,-116.0,-17.0,-1.0,51.0,76.0,95.0,-2.4202467035304127,23.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,75.0,86.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.39,-0.42,-136.7713924050633,-0.4,-0.17,-0.89,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-1.063,-4.5,-2.2,-5.2,-4.8,-49.1,-7.7
180116,JACKSON PURCHASE MEDICAL CENTER,1099 MEDICAL CENTER CIRCLE,MAYFIELD,KY,42066,GRAVES,2702514585,Government,Yes,3,1,2,0,1,1,2,0,-14.8,-3.3313706563706598,-7.6,-11.3,-14.5,-14.3,1.0,18.0,14.407609756097571,19.4,22.4,5.2,16.3,21.6,12.9,-24.0,-4.0,-1.0,-199.0,-54.0,97.0,89.0,-97.0,-7.0,-1.0,39.0,100.0,100.0,-2.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,100.0,92.0,100.0,93.2234753550543,92.86359447004608,-2.0308692120227456,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,-3.0429044269755976,-4.16,-10.254040976460342,-2.24,-1.16,-0.2,-136.7713924050633,-0.49,-0.14,-0.76,-0.0,-0.0,-0.685,-0.0,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-1.305,-18.9,-0.0,-4.716941747572817,-5.2,-39.964766483516584,-8.5
180124,GREENVIEW REGIONAL HOSPITAL,1801 ASHLEY CIRCLE,BOWLING GREEN,KY,42104,WARREN,2707931000,Others,Yes,4,1,2,0,2,2,2,1,-14.1,-3.3313706563706598,-7.1,-11.5,-19.3,-12.2,2.0,18.0,14.407609756097571,23.7,21.5,5.5,16.4,20.0,11.8,-29.0,-4.0,-1.0,-227.0,-96.0,99.0,93.0,-122.0,-8.0,-1.0,77.0,93.0,100.0,-2.4202467035304127,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,98.0,100.0,100.0,90.0,100.0,-2.0308692120227456,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,-3.3,-1.97,-9.57,-2.19,-0.93,-0.23,-142.73,-0.34,-0.14,-0.54,-0.307,-0.0,-0.728,-0.944,-1.278,-0.8711765402843596,-0.9872120872971472,-0.507,-13.4,-0.6,-4.716941747572817,-4.1,-41.2,-7.7
180127,FRANKFORT REGIONAL MEDICAL CENTER,299 KINGS DAUGHTERS DRIVE,FRANKFORT,KY,40601,FRANKLIN,5028755240,Others,Yes,3,1,2,0,0,2,2,1,-14.4,-3.3313706563706598,-9.6,-11.8,-21.5,-16.2,1.0,17.3,14.407609756097571,20.3,21.9,4.4,16.1,19.0,12.3,-23.0,-4.0,-1.0,-234.0,-76.0,100.0,99.0,-127.0,-7.0,-0.0,92.0,98.0,97.0,-2.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,100.0,100.0,100.0,96.0,94.0,-2.0308692120227456,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,-2.7,-3.38,-12.28,-2.81,-0.88,-0.24,-136.7713924050633,-0.36,-0.14,-0.65,-0.0,-0.0,-0.095,-0.424,-1.036,-0.8711765402843596,-0.9872120872971472,-0.844,-3.2,-0.0,-4.716941747572817,-5.1,-39.964766483516584,-4.0
180128,THREE RIVERS MEDICAL CENTER,2485 HIGHWAY 644,LOUISA,KY,41230,LAWRENCE,6066389451,Others,Yes,3,1,1,0,2,2,1,1,-14.054091300602925,-3.3313706563706598,-6.8,-11.8,-17.8,-14.889759999999963,1.0,16.89357410881801,14.407609756097571,22.8,23.5,4.615622423742788,16.7,18.5,12.585075233834889,-69.0,-4.0,-0.0,-252.0,-65.0,100.0,77.0,-142.0,-24.0,-1.0,100.0,100.0,100.0,-0.0,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,100.0,100.0,93.2234753550543,92.86359447004608,-2.0308692120227456,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,-3.0429044269755976,-4.68,-10.254040976460342,-2.318955047318607,-1.17,-1.22,-136.7713924050633,-0.46,-0.16,-0.87,-0.5400385448245985,-0.5291246169560778,-0.0,-0.0,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.416,-1.5,-0.0,-4.9,-5.7,-39.964766483516584,-15.0
180130,BAPTIST HEALTH LOUISVILLE,4000 KRESGE WAY,LOUISVILLE,KY,40207,JEFFERSON,5028978100,Voluntary,Yes,4,1,2,2,2,1,0,2,-13.1,-3.7,-9.2,-12.6,-16.8,-14.9,2.0,15.3,13.8,17.7,19.8,3.6,14.2,15.6,12.8,-74.0,-8.25520523497918,-2.0,-306.0,-121.0,89.0,94.0,-246.0,-66.0,-2.0,73.0,87.0,96.12303980699639,-3.0,96.0,97.85886287625418,99.06987788331072,88.0,98.1979797979798,99.0,93.0,99.0,89.0,96.0,-2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,-2.3,-5.46,-9.45,-2.02,-0.85,-0.18,-126.88,-0.31,-0.3,-0.75,-0.821,-0.782,-0.935,-1.402,-1.113,-0.321,-0.121,-1.241,-2.5,-0.0,-4.9,-2.0,-43.8,-5.9
180132,LAKE CUMBERLAND REGIONAL HOSPITAL,305 LANGDON STREET,SOMERSET,KY,42502,PULASKI,6066797441,Others,Yes,2,0,1,0,1,2,1,1,-16.5,-4.2,-9.1,-16.4,-20.4,-16.2,0.0,17.4,15.5,20.9,24.5,4.8,16.4,18.5,12.0,-44.0,-8.25520523497918,-2.0,-264.0,-92.0,99.0,73.0,-156.0,-28.0,-1.0,80.0,71.0,96.12303980699639,-0.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,99.0,99.0,99.0,83.0,97.0,-0.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,-3.6,-3.12,-6.92,-2.6,-1.44,-2.68,-161.26,-0.48,-0.1,-0.92,-0.0,-0.0,-0.646,-0.735,-0.755,-0.8711765402843596,-2.041,-0.701,-9.2,-5.9,-3.6,-2.7,-49.0,-9.0
180138,BAPTIST HEALTH LA GRANGE,1025 NEW MOODY LANE,LA GRANGE,KY,40031,OLDHAM,5022225388,Voluntary,Yes,3,1,1,1,1,1,1,1,-14.054091300602925,-3.3313706563706598,-8.3,-11.5,-15.8,-15.8,1.0,16.89357410881801,14.407609756097571,20.2,25.1,4.5,15.3,15.1,12.5,-44.0,-4.0,-0.0,-240.0,-58.0,99.0,96.0,-148.0,-36.0,-2.0,78.0,79.0,100.0,-0.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,93.0,99.0,100.0,93.2234753550543,92.86359447004608,-2.0308692120227456,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,-2.7,-4.66,-9.41,-2.23,-1.72,-0.36,-136.7713924050633,-0.39,-0.16,-0.91,-0.5400385448245985,-0.5291246169560778,-0.0,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-1.812,-1.6,-0.0,-4.3,-2.9644051130776847,-39.964766483516584,-5.3
180139,KENTUCKY RIVER MEDICAL CENTER,540 JETT DRIVE,JACKSON,KY,41339,BREATHITT,6066666000,Voluntary,Yes,2,1,1,1,1,1,2,1,-14.054091300602925,-3.3313706563706598,-9.5,-13.4,-20.1,-14.889759999999963,0.0,16.89357410881801,14.407609756097571,23.3,22.6,4.615622423742788,15.9,16.7,12.585075233834889,-57.0,-7.0,-1.0,-190.0,-85.0,100.0,61.0,-113.0,-18.0,-3.0,72.82085456683653,80.30669895076674,98.0,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,95.0,96.0,93.2234753550543,92.86359447004608,-2.0308692120227456,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,-3.0429044269755976,-4.75,-10.254040976460342,-2.318955047318607,-1.78,-0.42,-136.7713924050633,-0.38,-0.16,-0.94,-0.5400385448245985,-0.5291246169560778,-0.0,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.0,-2.5,-2.4,-4.716941747572817,-3.9,-39.964766483516584,-2.1
180141,UNIVERSITY OF LOUISVILLE HOSPITAL,530 SOUTH JACKSON STREET,LOUISVILLE,KY,40202,JEFFERSON,5025623000,Voluntary,Yes,1,0,0,0,0,1,0,1,-14.8,-3.3313706563706598,-8.3,-13.3,-16.6,-18.5,0.0,17.0,14.407609756097571,21.0,22.5,4.615622423742788,16.8,16.1,14.5,-84.0,-8.25520523497918,-3.0,-480.0,-128.0,94.0,90.0,-218.0,-52.0,-1.0,81.0,33.0,96.12303980699639,-1.0,98.0,100.0,100.0,100.0,97.0,99.0,91.0,91.0,98.0,93.0,-1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,-3.0429044269755976,-8.44,-8.67,-2.27,-2.0,-0.87,-173.95,-0.65,-0.54,-1.35,-0.354,-0.364,-1.406,-1.443,-0.526,-0.5,-4.248,-1.125,-6.5,-0.2,-4.2,-7.1,-50.0,-9.4
180143,SAINT JOSEPH EAST,150 NORTH EAGLE CREEK DRIVE,LEXINGTON,KY,40509,FAYETTE,8599675000,Voluntary,Yes,2,1,1,0,0,0,0,1,-15.1,-3.3313706563706598,-8.9,-11.4,-15.2,-13.7,0.0,18.1,14.407609756097571,22.4,24.5,5.8,16.2,19.1,12.7,-62.0,-8.25520523497918,-1.0,-404.0,-159.0,94.0,98.0,-201.0,-46.0,-5.0,100.0,100.0,96.12303980699639,-17.0,89.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,94.0,94.0,99.0,92.0,89.0,-0.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,-4.0,-7.34,-10.76,-2.14,-1.0,-0.23,-121.38,-0.48,-0.13,-0.93,-0.282,-0.34,-0.0,-0.0,-0.0,-0.8711765402843596,-1.882,-0.692,-6.2,-7.3,-3.4,-8.2,-39.964766483516584,-4.0
180149,T J HEALTH COLUMBIA,901 WESTLAKE DRIVE,COLUMBIA,KY,42728,ADAIR,2703844753,Government,Yes,4,1,1,1,2,0,1,1,-14.054091300602925,-3.3313706563706598,-7.6,-14.2,-18.9,-14.889759999999963,2.0,16.89357410881801,14.407609756097571,19.7,22.0,4.615622423742788,15.0,17.5,12.585075233834889,-49.0,-6.0,-0.0,-245.0,-58.0,89.0,82.0,-115.0,-12.0,-2.0,72.82085456683653,80.30669895076674,80.0,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,80.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.42,-0.44,-136.7713924050633,-0.41,-0.17,-0.9,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.8419703476482618,-15.8,-16.3,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-10.1
190002,LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE AVENUE,LAFAYETTE,LA,70503,LAFAYETTE,3372897991,Voluntary,Yes,3,1,0,0,2,2,1,0,-17.6,-6.5,-7.5,-13.4,-15.8,-13.8,1.0,18.2,16.2,20.4,20.6,4.3,16.3,16.9,12.3,-43.0,-8.25520523497918,-3.0,-254.0,-85.0,99.0,68.0,-135.0,-9.0,-2.0,83.0,68.0,96.12303980699639,-1.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,99.0,100.0,100.0,-0.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,-2.4,-6.41,-12.04,-2.7,-1.46,-0.41,-141.28,-0.41,-0.15,-0.99,-0.623,-0.793,-0.435,-0.238,-1.149,-0.592,-1.258,-0.578,-28.9,-24.6,-4.716941747572817,-3.6,-39.5,-12.1
190003,DAUTERIVE HOSPITAL,600 NORTH LEWIS STREET,NEW IBERIA,LA,70563,IBERIA,3373657311,Others,Yes,3,1,1,1,0,1,2,1,-13.9,-3.3313706563706598,-9.1,-12.4,-17.0,-13.4,1.0,17.1,14.407609756097571,19.1,20.9,4.3,14.9,15.5,12.6,-58.0,-8.25520523497918,-1.3741846893237213,-241.0,-42.0,93.0,84.54557420204014,-73.0,-10.0,-1.883585164835165,72.82085456683653,80.30669895076674,96.12303980699639,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,88.0,92.0,93.2234753550543,92.86359447004608,-2.0308692120227456,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,-2.4,-3.55,-9.78,-2.27,-2.51,-0.32,-136.7713924050633,-0.38,-0.16,-1.02,-0.5400385448245985,-0.5291246169560778,-0.0,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.0,-36.3,-0.8,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-8.8
190004,THIBODAUX REGIONAL MEDICAL CENTER,602 N ACADIA ROAD,THIBODAUX,LA,70301,LAFOURCHE,9854475500,Government,Yes,4,1,0,2,2,2,1,0,-14.5,-3.7,-7.0,-13.1,-15.0,-15.9,2.0,16.6,14.8,20.2,22.2,5.2,14.6,18.1,14.5,-53.0,-8.25520523497918,-1.0,-254.0,-67.0,96.0,72.0,-124.0,-14.0,-2.0,72.82085456683653,100.0,96.12303980699639,-4.0,99.0,100.0,99.0,89.59142212189616,100.0,100.0,99.0,100.0,89.0,100.0,-2.0308692120227456,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,-3.6,-7.57,-7.32,-2.59,-1.23,-0.48,-141.6,-0.39,-0.21,-0.98,-0.301,-0.0,-1.014,-2.072,-1.33,-0.8711765402843596,-1.99,-0.977,-34.9,-0.0,-4.716941747572817,-1.7,-30.6,-4.9
